transaction_id,quantity,unit_price,currency,trade_time,notes,from_Users_user_id,to_Users_user_id,Fractions_fraction_id,Fractions_Assets_asset_id
381,1,175.35,EUR,2025-05-21 13:32:17,Business certainly politics eight business community although ten case author.,88,955,846658,85
382,1,341.77,CNY,2025-06-16 06:57:17,,918,50,541094,55
383,1,483.29,USD,2025-05-09 20:35:17,,415,695,539593,54
384,1,373.86,EUR,2025-07-31 21:25:17,,512,725,864599,87
385,1,435.84,AUD,2025-06-27 09:14:17,,557,55,965784,97
386,1,351.52,CNY,2025-05-11 06:57:17,,607,809,374417,38
387,1,339.89,JPY,2025-08-23 13:42:17,,805,410,982995,99
388,1,391.24,AUD,2025-08-14 21:51:17,,877,298,942541,95
389,1,389.80,USD,2025-07-07 14:27:17,,303,379,509817,51
390,1,242.55,AUD,2025-07-25 19:54:17,,679,741,551983,56
391,1,275.56,AUD,2025-06-27 09:47:17,,659,72,951493,96
392,1,493.58,AUD,2025-06-13 19:43:17,,672,880,815863,82
393,1,304.83,CNY,2025-06-14 09:06:17,,379,587,814226,82
394,1,474.55,CNY,2025-07-15 02:45:17,Follow international many continue window read arrive.,881,830,688249,69
395,1,430.21,EUR,2025-06-25 17:31:17,,782,381,2438,1
396,1,351.93,AUD,2025-08-02 21:51:17,,892,264,563266,57
397,1,398.87,EUR,2025-07-15 05:47:17,,677,384,544750,55
398,1,325.72,EUR,2025-07-31 08:56:17,,710,930,859938,86
399,1,12.73,EUR,2025-05-21 21:12:17,,427,250,241492,25
400,1,139.83,USD,2025-07-27 23:21:17,,150,532,254100,26
401,1,135.24,AUD,2025-06-27 08:48:17,,127,31,791012,80
402,1,241.27,AUD,2025-06-06 21:59:17,,340,92,21492,3
403,1,38.23,CNY,2025-08-05 05:14:17,,434,486,39509,4
404,1,283.91,USD,2025-07-27 03:09:17,,347,752,735775,74
405,1,380.20,USD,2025-07-19 04:52:17,,359,942,709804,71
406,1,224.02,EUR,2025-07-07 01:14:17,,315,643,40868,5
407,1,11.07,AUD,2025-06-02 02:36:17,,470,139,449466,45
408,1,368.56,AUD,2025-05-12 11:47:17,,958,360,244344,25
409,1,125.39,AUD,2025-08-07 04:25:17,,351,48,456372,46
410,1,119.08,CNY,2025-06-01 00:54:17,,621,473,70560,8
411,1,214.75,JPY,2025-05-31 20:04:17,,420,540,694830,70
412,1,478.44,AUD,2025-08-23 17:57:17,Citizen see according western skin push buy south.,727,450,660215,67
413,1,464.49,EUR,2025-08-26 13:43:17,,19,908,8662,1
414,1,122.18,CNY,2025-05-24 16:15:17,,77,416,39025,4
415,1,30.66,EUR,2025-06-27 11:50:17,,959,915,339329,34
416,1,407.25,EUR,2025-08-31 07:02:17,,832,314,213562,22
417,1,335.04,USD,2025-06-29 14:07:17,,204,914,708111,71
418,1,219.04,JPY,2025-08-30 03:49:17,,755,696,210091,22
419,1,464.12,CNY,2025-05-19 20:31:17,,605,889,441695,45
420,1,407.92,JPY,2025-06-26 04:46:17,,25,854,146693,15
421,1,487.37,USD,2025-06-05 17:17:17,,833,674,770819,78
422,1,285.67,CNY,2025-07-10 02:14:17,,841,858,237700,24
423,1,89.27,AUD,2025-06-26 01:24:17,,395,90,718712,72
424,1,229.43,AUD,2025-06-29 12:41:17,,112,814,714480,72
425,1,140.70,EUR,2025-06-02 07:39:17,,359,31,942495,95
426,1,121.30,CNY,2025-08-26 17:14:17,,331,157,50547,6
427,1,423.85,USD,2025-08-03 23:08:17,,907,605,674684,68
428,1,488.33,CNY,2025-06-04 07:46:17,,710,657,609040,61
429,1,393.40,AUD,2025-08-21 03:53:17,,177,888,808443,81
430,1,117.22,USD,2025-06-02 16:09:17,,805,727,211068,22
431,1,437.43,EUR,2025-06-08 19:57:17,,794,743,381826,39
432,1,340.97,EUR,2025-08-15 15:21:17,,340,37,413283,42
433,1,315.76,USD,2025-08-24 20:11:17,,227,696,896729,90
434,1,71.16,CNY,2025-06-07 20:23:17,,300,860,698310,70
435,1,31.03,CNY,2025-06-27 15:39:17,,248,569,471818,48
436,1,474.75,AUD,2025-08-02 15:43:17,,96,100,590443,60
437,1,428.65,EUR,2025-08-04 15:47:17,,938,78,327725,33
438,1,276.52,CNY,2025-06-14 20:01:17,,569,785,720968,73
439,1,486.90,USD,2025-08-22 21:59:17,,662,266,116801,12
440,1,365.40,USD,2025-07-27 05:01:17,,785,65,404917,41
441,1,143.71,AUD,2025-08-25 14:25:17,,834,22,60308,7
442,1,160.23,CNY,2025-05-24 20:38:17,,58,714,442433,45
443,1,225.22,CNY,2025-08-03 07:28:17,,90,390,301854,31
444,1,269.51,EUR,2025-07-17 11:53:17,,639,571,93449,10
445,1,483.35,CNY,2025-08-08 17:26:17,,617,678,991821,100
446,1,353.23,USD,2025-08-26 17:15:17,,300,584,240102,25
447,1,261.95,JPY,2025-06-05 09:34:17,,292,808,732221,74
448,1,110.08,CNY,2025-08-12 01:22:17,,877,580,573097,58
449,1,473.75,EUR,2025-06-12 01:12:17,,898,658,747074,75
450,1,305.75,AUD,2025-05-03 06:40:17,,878,353,244311,25
451,1,332.31,CNY,2025-06-19 07:49:17,,538,114,276213,28
452,1,447.59,EUR,2025-08-01 12:35:17,,312,611,829237,83
453,1,129.23,AUD,2025-06-13 10:04:17,,999,611,260677,27
454,1,247.62,JPY,2025-07-23 09:15:17,,605,606,723497,73
455,1,383.01,EUR,2025-07-29 22:53:17,,606,710,318432,32
456,1,314.39,USD,2025-07-19 23:47:17,,94,515,692419,70
457,1,451.35,JPY,2025-06-06 19:46:17,,8,69,40593,5
458,1,105.17,JPY,2025-08-05 11:22:17,,911,177,901300,91
459,1,23.22,USD,2025-05-16 22:32:17,,369,433,91758,10
460,1,140.88,AUD,2025-05-29 17:35:17,,62,674,858202,86
461,1,102.24,CNY,2025-06-22 20:09:17,,395,283,387866,39
462,1,48.04,AUD,2025-07-05 06:11:17,Issue health then interest pull send deal north.,857,248,42790,5
463,1,214.33,CNY,2025-08-06 12:44:17,,541,823,139309,14
464,1,401.35,USD,2025-05-25 10:42:17,,539,97,846930,85
465,1,462.76,AUD,2025-07-02 09:07:17,,742,301,93,1
466,1,139.00,USD,2025-05-23 06:09:17,,495,575,225201,23
467,1,100.06,USD,2025-05-23 13:17:17,,506,625,462472,47
468,1,432.40,AUD,2025-07-25 20:20:17,,746,393,404598,41
469,1,351.04,AUD,2025-07-22 11:37:17,,831,149,718245,72
470,1,43.12,EUR,2025-08-09 10:57:17,,294,413,726474,73
471,1,336.77,USD,2025-06-05 14:54:17,,38,96,745394,75
472,1,285.97,JPY,2025-06-17 23:16:17,Economic front leave close able produce scientist individual carry identify.,358,207,961027,97
473,1,428.70,CNY,2025-06-19 20:54:17,Meeting usually model provide environmental shoulder.,901,697,571543,58
474,1,431.93,CNY,2025-07-19 07:27:17,,728,509,983337,99
475,1,206.01,AUD,2025-06-25 22:45:17,,724,943,692274,70
476,1,74.58,AUD,2025-06-14 20:39:17,,89,834,2475,1
477,1,140.24,JPY,2025-08-26 14:32:17,,497,46,900773,91
478,1,300.93,EUR,2025-05-22 00:21:17,,928,251,218530,22
479,1,187.08,AUD,2025-08-02 04:15:17,Raise business case protect.,141,885,100649,11
480,1,391.33,JPY,2025-05-19 01:52:17,,239,650,637907,64
481,1,140.81,JPY,2025-07-01 05:40:17,,957,228,782806,79
482,1,388.43,AUD,2025-05-12 13:36:17,,782,320,739565,74
483,1,241.78,EUR,2025-07-11 12:41:17,,793,981,421572,43
484,1,345.58,USD,2025-05-30 09:17:17,Hospital own ask drug mission.,447,680,474325,48
485,1,328.64,EUR,2025-05-27 09:35:17,Fly anyone room never research best.,617,833,906575,91
486,1,234.31,USD,2025-06-12 19:01:17,,892,964,662144,67
487,1,110.58,AUD,2025-06-04 14:44:17,,783,133,467187,47
488,1,412.62,CNY,2025-08-08 20:12:17,,624,814,426455,43
489,1,310.56,EUR,2025-07-01 17:47:17,,602,742,342859,35
490,1,263.39,USD,2025-07-25 01:50:17,,407,314,747303,75
491,1,82.86,AUD,2025-05-04 19:08:17,,905,832,916279,92
492,1,27.31,JPY,2025-07-11 17:43:17,,345,12,404772,41
493,1,95.00,JPY,2025-08-27 08:31:17,Read simple point recent structure allow onto entire.,963,818,841657,85
494,1,46.98,JPY,2025-05-29 00:31:17,,705,537,141946,15
495,1,286.94,CNY,2025-08-08 12:03:17,Conference if discuss involve president look.,272,894,270486,28
496,1,81.38,EUR,2025-06-10 00:43:17,,386,798,967724,97
497,1,487.03,EUR,2025-07-13 09:51:17,,44,264,466181,47
498,1,102.74,AUD,2025-07-05 13:10:17,,760,714,643478,65
499,1,390.22,CNY,2025-08-01 03:50:17,,472,733,826631,83
500,1,287.30,EUR,2025-05-14 07:22:17,,883,992,82998,9
501,1,487.98,USD,2025-05-07 20:12:17,,596,127,740825,75
502,1,436.88,USD,2025-05-19 09:57:17,,29,636,51165,6
503,1,192.48,AUD,2025-06-08 00:40:17,,180,134,381187,39
504,1,375.23,EUR,2025-06-30 06:33:17,,581,456,871873,88
505,1,163.45,JPY,2025-05-24 21:10:17,,588,221,905768,91
506,1,198.10,JPY,2025-06-11 06:56:17,,79,711,986565,99
507,1,309.88,EUR,2025-06-19 17:20:17,,118,650,527540,53
508,1,438.86,JPY,2025-06-14 23:42:17,,885,251,680232,69
509,1,463.80,JPY,2025-08-30 17:13:17,,677,316,396387,40
510,1,249.84,AUD,2025-08-08 22:45:17,,394,887,18189,2
511,1,157.26,USD,2025-07-09 23:21:17,,193,592,428960,43
512,1,89.14,JPY,2025-08-24 17:10:17,,59,601,349459,35
513,1,287.48,JPY,2025-08-23 23:15:17,,58,192,11928,2
514,1,424.29,CNY,2025-07-14 10:43:17,,112,327,208818,21
515,1,366.02,EUR,2025-06-23 20:31:17,,632,177,201873,21
516,1,81.60,JPY,2025-05-15 14:57:17,,137,540,418745,42
517,1,137.89,CNY,2025-07-07 05:49:17,,146,400,475547,48
518,1,256.85,JPY,2025-07-20 22:49:17,,906,975,159448,16
519,1,132.45,EUR,2025-06-13 04:30:17,Unit anything writer become choice maintain notice.,896,66,734576,74
520,1,405.09,USD,2025-07-31 13:43:17,,287,280,338085,34
521,1,51.93,CNY,2025-05-30 07:59:17,,941,484,323089,33
522,1,309.80,CNY,2025-06-04 14:44:17,,587,516,231412,24
523,1,112.83,AUD,2025-07-25 11:25:17,,92,684,11793,2
524,1,147.12,JPY,2025-07-09 02:44:17,Also memory make small country see.,383,80,654198,66
525,1,81.57,AUD,2025-06-16 02:19:17,,356,530,232977,24
526,1,437.67,EUR,2025-05-20 06:16:17,,803,491,741547,75
527,1,323.59,JPY,2025-06-09 05:32:17,,662,515,510089,52
528,1,426.31,USD,2025-05-05 01:44:17,,627,672,706001,71
529,1,348.42,CNY,2025-08-16 06:41:17,,717,84,882574,89
530,1,393.58,JPY,2025-07-06 02:40:17,,275,514,397653,40
531,1,228.25,AUD,2025-08-22 00:23:17,,569,137,11540,2
532,1,167.91,CNY,2025-06-21 17:14:17,,585,356,733918,74
533,1,26.59,USD,2025-08-16 10:22:17,,28,285,609808,61
534,1,156.60,EUR,2025-07-23 20:19:17,Unit want wall truth exactly.,447,767,308545,31
535,1,371.24,AUD,2025-06-06 09:13:17,,594,180,817507,82
536,1,413.18,JPY,2025-05-28 07:39:17,,674,707,969053,97
537,1,22.26,EUR,2025-05-14 18:50:17,,68,362,853839,86
538,1,470.08,EUR,2025-08-23 16:07:17,,632,328,236727,24
539,1,352.41,EUR,2025-05-09 13:40:17,,36,590,9595,1
540,1,138.13,AUD,2025-05-30 20:44:17,,686,463,243030,25
541,1,188.49,AUD,2025-06-11 05:53:17,,569,128,919248,92
542,1,197.99,CNY,2025-08-23 17:27:17,,361,986,887500,89
543,1,246.36,CNY,2025-07-12 10:30:17,Relate protect able interesting federal prevent store.,668,699,358482,36
544,1,299.39,USD,2025-06-19 09:33:17,,575,972,604896,61
545,1,371.86,AUD,2025-08-02 23:43:17,,241,870,194112,20
546,1,345.72,USD,2025-06-01 04:09:17,,120,697,424634,43
547,1,425.74,USD,2025-08-13 14:34:17,,500,881,466355,47
548,1,431.16,AUD,2025-07-04 22:58:17,,308,515,809081,81
549,1,129.38,JPY,2025-08-27 06:42:17,,362,690,179464,18
550,1,336.67,EUR,2025-08-06 00:01:17,,200,162,742524,75
551,1,495.45,JPY,2025-08-10 19:30:17,,435,533,761837,77
552,1,174.60,CNY,2025-08-20 21:40:17,,182,431,198839,20
553,1,119.61,EUR,2025-07-02 00:12:17,,644,508,875468,88
554,1,216.50,JPY,2025-06-22 21:39:17,,910,639,740741,75
555,1,454.44,CNY,2025-07-14 17:09:17,,964,558,938320,94
556,1,77.37,EUR,2025-08-24 05:47:17,,792,629,784385,79
557,1,380.94,CNY,2025-06-11 03:47:17,Understand nature affect report think treatment involve.,152,266,622219,63
558,1,57.85,EUR,2025-07-17 10:36:17,,881,226,290638,30
559,1,263.97,USD,2025-06-27 02:25:17,,22,80,275175,28
560,1,130.36,CNY,2025-07-29 01:48:17,,974,350,775883,78
561,1,156.88,JPY,2025-05-23 07:45:17,,797,133,816869,82
562,1,460.78,CNY,2025-07-16 02:34:17,,615,182,970711,98
563,1,267.19,AUD,2025-06-15 03:58:17,,49,679,459522,46
564,1,391.00,JPY,2025-05-12 21:47:17,,180,821,821547,83
565,1,353.94,CNY,2025-08-03 05:00:17,,551,983,317739,32
566,1,484.09,CNY,2025-06-24 05:07:17,,3,12,581673,59
567,1,274.02,EUR,2025-07-09 03:59:17,,504,440,731243,74
568,1,168.31,CNY,2025-06-03 11:39:17,,312,102,42624,5
569,1,373.16,AUD,2025-05-26 19:24:17,,200,735,686864,69
570,1,29.00,CNY,2025-08-02 13:25:17,,305,252,328566,33
571,1,201.50,CNY,2025-08-12 08:15:17,,885,621,590646,60
572,1,349.89,AUD,2025-05-29 10:43:17,,54,368,947027,95
573,1,411.67,EUR,2025-06-21 18:26:17,,335,188,57349,6
574,1,327.55,JPY,2025-08-29 13:04:17,,496,301,850014,86
575,1,279.20,EUR,2025-08-28 10:14:17,,433,575,688759,69
576,1,303.52,EUR,2025-07-01 22:42:17,,156,528,260659,27
577,1,476.51,AUD,2025-05-11 07:31:17,Already tree education safe determine which.,437,159,53073,6
578,1,133.98,USD,2025-05-20 16:21:17,,816,869,832131,84
579,1,473.97,EUR,2025-07-28 09:55:17,,869,770,587829,59
580,1,220.43,USD,2025-06-02 10:39:17,,482,535,981116,99
581,1,445.30,AUD,2025-05-08 02:15:17,,874,901,663249,67
582,1,483.78,USD,2025-05-05 07:35:17,,637,35,814726,82
583,1,39.09,AUD,2025-08-13 11:25:17,,950,798,554920,56
584,1,271.15,EUR,2025-05-06 06:58:17,,491,635,183097,19
585,1,169.98,CNY,2025-08-02 05:33:17,Open thing tree institution help father.,475,770,209242,21
586,1,343.36,USD,2025-05-14 06:42:17,Study however cold order style control.,36,745,860155,87
587,1,483.03,AUD,2025-08-04 10:58:17,,949,512,448182,45
588,1,389.18,EUR,2025-05-17 06:20:17,,88,369,714514,72
589,1,480.35,EUR,2025-07-06 12:26:17,,477,723,981746,99
590,1,449.02,JPY,2025-05-22 16:46:17,,882,401,568368,57
591,1,312.31,CNY,2025-06-18 06:57:17,,485,623,270327,28
592,1,320.78,JPY,2025-07-17 13:16:17,,288,906,411380,42
593,1,405.57,JPY,2025-05-26 23:41:17,,531,337,441835,45
594,1,54.41,AUD,2025-08-21 16:58:17,,560,404,521534,53
595,1,14.91,CNY,2025-06-05 19:20:17,,830,266,290179,30
596,1,417.78,CNY,2025-06-24 15:03:17,,784,1,90359,10
597,1,180.08,JPY,2025-06-27 17:16:17,,160,438,852270,86
598,1,120.29,JPY,2025-08-01 12:56:17,Enjoy here before big quite represent represent leave our movie arrive.,288,750,969738,97
599,1,77.32,USD,2025-06-18 18:13:17,,619,4,28612,3
600,1,352.17,AUD,2025-08-27 12:48:17,,422,379,951091,96
601,1,118.55,USD,2025-08-13 23:33:17,,740,866,360898,37
602,1,402.84,AUD,2025-08-23 04:34:17,,770,966,286563,29
603,1,318.23,USD,2025-06-02 17:22:17,,976,203,647087,65
604,1,86.99,EUR,2025-06-08 08:11:17,,590,178,94452,10
605,1,290.92,CNY,2025-06-25 06:11:17,,344,300,35328,4
606,1,150.03,AUD,2025-06-02 17:41:17,,935,991,847714,85
607,1,369.59,USD,2025-05-22 16:34:17,,962,237,469725,47
608,1,488.62,AUD,2025-05-05 15:03:17,,644,516,664040,67
609,1,222.29,USD,2025-05-19 03:25:17,,876,555,917512,92
610,1,327.25,EUR,2025-05-13 09:36:17,,282,254,455783,46
611,1,78.29,AUD,2025-05-21 11:44:17,,129,860,733500,74
612,1,69.66,USD,2025-07-23 15:43:17,,937,718,835712,84
613,1,53.60,JPY,2025-05-29 15:18:17,,765,68,915243,92
614,1,377.10,JPY,2025-08-22 05:52:17,,549,745,919695,92
615,1,130.50,CNY,2025-06-02 02:50:17,Bad practice hit between can huge.,513,603,380751,39
616,1,69.53,USD,2025-05-26 04:48:17,,141,924,664893,67
617,1,389.24,JPY,2025-07-02 08:38:17,,212,871,561117,57
618,1,408.61,JPY,2025-07-18 21:03:17,,559,902,823632,83
619,1,444.93,AUD,2025-07-26 08:52:17,,444,940,328299,33
620,1,175.76,JPY,2025-07-12 08:55:17,,549,777,320257,33
621,1,139.93,CNY,2025-05-05 01:44:17,,348,893,174006,18
622,1,182.14,JPY,2025-05-29 14:54:17,,722,415,319563,32
623,1,116.25,USD,2025-08-30 07:49:17,,731,948,369904,37
624,1,427.82,USD,2025-05-31 18:46:17,,629,386,177383,18
625,1,78.55,USD,2025-05-26 13:51:17,,337,514,441818,45
626,1,230.12,EUR,2025-05-09 14:44:17,Particularly hold sometimes hospital per region.,906,671,718698,72
627,1,227.53,AUD,2025-06-20 18:47:17,,527,74,984565,99
628,1,437.05,JPY,2025-08-04 03:30:17,,92,524,373592,38
629,1,153.31,AUD,2025-05-07 10:47:17,,346,383,557229,56
630,1,299.82,USD,2025-07-25 14:10:17,,823,929,965315,97
631,1,62.23,EUR,2025-05-06 17:53:17,,816,52,173251,18
632,1,498.52,JPY,2025-06-15 19:35:17,,39,695,752946,76
633,1,371.22,EUR,2025-08-01 09:44:17,,82,658,415535,42
634,1,231.60,CNY,2025-06-14 12:54:17,,604,91,202001,21
635,1,274.15,EUR,2025-06-16 09:18:17,,610,564,215063,22
636,1,196.78,JPY,2025-08-19 09:39:17,,63,688,305441,31
637,1,211.34,USD,2025-05-22 10:16:17,,622,153,730287,74
638,1,355.13,EUR,2025-06-30 08:40:17,,95,213,643868,65
639,1,88.14,USD,2025-06-17 03:05:17,,732,854,459066,46
640,1,473.87,USD,2025-06-27 02:36:17,,501,924,619260,62
641,1,72.84,JPY,2025-08-07 11:32:17,,281,218,212497,22
642,1,160.48,USD,2025-05-14 03:01:17,,720,184,945069,95
643,1,208.18,CNY,2025-08-13 12:57:17,,250,85,454796,46
644,1,498.77,AUD,2025-07-18 08:48:17,,344,446,535824,54
645,1,461.91,JPY,2025-05-04 14:57:17,,212,802,393326,40
646,1,363.51,AUD,2025-05-17 14:17:17,,697,941,524720,53
647,1,106.62,USD,2025-07-20 13:46:17,Article season off Democrat including.,494,30,957451,96
648,1,105.95,CNY,2025-06-17 11:38:17,,910,913,912169,92
649,1,154.55,AUD,2025-08-19 08:14:17,,627,313,403193,41
650,1,248.02,JPY,2025-07-13 04:10:17,,852,115,771961,78
651,1,53.40,AUD,2025-06-19 04:02:17,,973,270,542663,55
652,1,209.04,EUR,2025-08-12 10:15:17,,426,267,452751,46
653,1,421.80,EUR,2025-07-31 16:24:17,,843,717,68043,7
654,1,222.13,EUR,2025-07-14 15:16:17,,105,793,702945,71
655,1,457.55,USD,2025-05-14 02:20:17,,149,633,248958,25
656,1,449.16,CNY,2025-06-24 11:03:17,,92,245,828523,83
657,1,174.59,JPY,2025-07-01 05:25:17,,870,547,752200,76
658,1,382.95,USD,2025-05-09 14:19:17,,711,733,915955,92
659,1,117.16,USD,2025-06-07 10:19:17,,358,431,90649,10
660,1,275.18,AUD,2025-05-20 07:43:17,,29,52,238316,24
661,1,69.95,EUR,2025-07-02 07:35:17,,429,962,461846,47
662,1,234.35,CNY,2025-06-09 15:19:17,,435,497,162837,17
663,1,54.73,EUR,2025-06-14 03:56:17,Pm training late show agent meeting their agent since.,881,213,909335,91
664,1,352.92,USD,2025-06-30 02:50:17,,545,415,216546,22
665,1,171.67,CNY,2025-05-22 18:39:17,,939,935,466528,47
666,1,75.38,AUD,2025-07-09 04:55:17,,583,773,309463,31
667,1,137.11,CNY,2025-07-08 13:17:17,,974,675,342174,35
668,1,308.45,CNY,2025-08-06 12:55:17,Feeling amount however claim still look north there sister.,578,711,609017,61
669,1,288.39,AUD,2025-08-21 13:36:17,,744,866,960433,97
670,1,389.35,JPY,2025-07-18 01:30:17,,280,600,458406,46
671,1,494.22,JPY,2025-05-31 07:49:17,,799,907,718871,72
672,1,395.15,JPY,2025-06-19 19:25:17,,337,848,682321,69
673,1,128.91,AUD,2025-05-28 08:55:17,,887,655,645612,65
674,1,88.46,JPY,2025-08-14 03:30:17,,923,932,455596,46
675,1,196.94,AUD,2025-07-27 09:07:17,,726,604,260274,27
676,1,271.57,JPY,2025-07-21 05:03:17,,137,105,395925,40
677,1,244.17,USD,2025-08-26 14:56:17,,87,157,336334,34
678,1,468.33,USD,2025-05-27 14:28:17,,878,19,431616,44
679,1,281.62,USD,2025-06-09 23:39:17,,722,441,369071,37
680,1,344.67,EUR,2025-06-15 10:25:17,,563,105,394681,40
681,1,75.90,EUR,2025-06-08 18:38:17,,550,807,104479,11
682,1,214.12,JPY,2025-07-10 09:39:17,,842,396,670036,68
683,1,429.41,USD,2025-06-06 21:52:17,,23,588,969340,97
684,1,330.85,EUR,2025-07-04 04:34:17,Local available head a career.,679,922,316872,32
685,1,456.67,CNY,2025-07-12 15:49:17,,399,965,143608,15
686,1,444.48,EUR,2025-07-28 16:43:17,,270,857,781172,79
687,1,405.46,USD,2025-08-30 11:02:17,,39,701,912850,92
688,1,329.90,JPY,2025-07-21 16:10:17,,525,296,447525,45
689,1,377.49,CNY,2025-08-28 19:32:17,Experience two film character purpose bring brother executive film.,936,97,970749,98
690,1,327.88,JPY,2025-06-24 11:30:17,,645,583,182327,19
691,1,17.08,AUD,2025-06-29 07:27:17,,627,275,985564,99
692,1,104.89,USD,2025-05-23 02:54:17,,737,37,709603,71
693,1,489.12,AUD,2025-06-24 06:14:17,Here drug red lose day big.,213,827,351305,36
694,1,289.44,USD,2025-06-05 00:58:17,,841,582,373471,38
695,1,127.20,JPY,2025-05-27 09:51:17,,268,795,2396,1
696,1,353.47,USD,2025-05-04 04:11:17,Quite item true audience lawyer tend much something since.,459,347,660730,67
697,1,434.68,EUR,2025-08-27 19:24:17,,52,934,218536,22
698,1,112.40,AUD,2025-07-12 22:21:17,,261,921,29156,3
699,1,247.00,AUD,2025-07-28 11:04:17,,555,832,596198,60
700,1,269.37,USD,2025-08-06 10:50:17,,337,210,321074,33
701,1,169.10,AUD,2025-07-27 15:00:17,,235,432,715373,72
702,1,28.63,AUD,2025-06-28 20:15:17,,32,144,388102,39
703,1,100.46,USD,2025-07-03 09:59:17,,193,101,92335,10
704,1,196.03,JPY,2025-07-11 00:10:17,,354,748,364134,37
705,1,141.53,AUD,2025-08-31 02:03:17,,291,167,809577,81
706,1,434.54,AUD,2025-08-27 03:18:17,Certain same community government concern various soon.,655,261,273296,28
707,1,387.61,USD,2025-06-06 04:36:17,,351,122,982738,99
708,1,72.78,EUR,2025-05-07 18:18:17,,89,245,436016,44
709,1,364.09,EUR,2025-06-30 03:42:17,,612,587,522457,53
710,1,304.96,CNY,2025-08-05 05:34:17,,648,118,325417,33
711,1,122.67,EUR,2025-07-08 07:57:17,,85,943,21080,3
712,1,40.61,JPY,2025-05-10 23:10:17,,362,369,533126,54
713,1,463.72,JPY,2025-05-05 08:14:17,,33,283,484857,49
714,1,458.60,AUD,2025-05-13 17:08:17,,598,846,883130,89
715,1,278.82,EUR,2025-06-29 12:53:17,,463,588,497109,50
716,1,480.91,USD,2025-06-10 04:31:17,,493,502,227077,23
717,1,352.07,USD,2025-08-19 11:59:17,,774,559,524413,53
718,1,309.72,CNY,2025-06-08 15:02:17,,626,504,846925,85
719,1,275.00,CNY,2025-05-18 14:13:17,,82,534,326180,33
720,1,401.19,JPY,2025-05-04 07:55:17,,468,666,345180,35
721,1,486.19,EUR,2025-06-25 00:16:17,,719,335,120545,13
722,1,357.63,JPY,2025-06-04 20:56:17,,910,71,676028,68
723,1,136.14,EUR,2025-06-01 01:36:17,,636,926,951526,96
724,1,37.95,CNY,2025-07-30 03:11:17,,516,263,638651,64
725,1,339.27,CNY,2025-07-08 00:32:17,,68,837,550440,56
726,1,95.39,JPY,2025-08-11 15:53:17,,276,264,721441,73
727,1,249.26,USD,2025-06-28 02:28:17,,620,798,875945,88
728,1,164.53,CNY,2025-06-14 02:05:17,,614,60,594450,60
729,1,311.14,AUD,2025-06-24 12:10:17,,890,322,859400,86
730,1,109.00,AUD,2025-05-20 04:43:17,,506,646,291073,30
731,1,149.93,JPY,2025-06-27 22:38:17,,108,466,51455,6
732,1,100.94,USD,2025-08-25 11:45:17,,681,257,79534,8
733,1,470.90,CNY,2025-06-14 02:46:17,,260,207,578489,58
734,1,75.86,AUD,2025-07-03 00:31:17,,832,159,599183,60
735,1,53.87,CNY,2025-08-19 01:08:17,,246,962,740512,75
736,1,170.71,CNY,2025-05-28 02:58:17,,828,671,946545,95
737,1,325.22,USD,2025-07-18 12:32:17,,905,730,464037,47
738,1,138.02,EUR,2025-07-28 09:09:17,,188,326,641593,65
739,1,32.71,JPY,2025-05-04 15:57:17,,715,291,566536,57
740,1,381.91,USD,2025-08-07 08:27:17,,904,755,881351,89
741,1,137.71,JPY,2025-05-24 13:29:17,,252,417,52793,6
742,1,135.22,AUD,2025-05-07 03:06:17,,636,719,177012,18
743,1,383.71,JPY,2025-05-12 19:26:17,Teacher before a strategy shoulder determine president development doctor image.,86,84,766641,77
744,1,341.09,AUD,2025-07-10 11:12:17,,808,64,37906,4
745,1,410.08,EUR,2025-08-25 19:56:17,,221,372,32920,4
746,1,91.06,CNY,2025-06-03 15:25:17,,371,100,423807,43
747,1,285.18,JPY,2025-08-09 00:04:17,,624,531,747163,75
